-472.3984641058494,-1135.8902151433563
-472.5281310135462,-1134.4024710596489
-472.42043545638984,-1134.27939947656
-472.52811104560567,-1132.8280286574366
-472.39853505359923,-1132.680562697641
-472.79410964403417,-1131.343058469029
-472.6789069900282,-1131.2120770100905
-472.56370403109247,-1131.0810967309287
-472.68177975420133,-1129.684455596061
-472.5252671373293,-1128.0500723234902
-472.78270508418086,-1136.323478754234
-472.6676652766208,-1136.192842102516
-472.89480545965694,-1134.5928646923007
-472.77965810706,-1134.4622872764749
-472.5498659819631,-1133.3223100163634
-472.3987135368171,-1133.150716071381
-472.53543765511336,-1131.9848899808228
-472.4063561736755,-1131.837704424193
-472.2987588298343,-1131.7150540579007
-472.6890893719641,-1130.642651489026
-472.5594679773742,-1130.495576619901
-472.6965638272252,-1129.5748583318477
-472.588561383392,-1129.4523366870624
-472.46067159399183,-1128.557951856091
-472.34575700818596,-1128.4272137702258
-472.4609071992765,-1127.5463887340275
-472.3533158873966,-1127.4237724048476
-472.7486249885607,-1126.6796873301564
-472.5972801031229,-1126.5081068282734
-472.7328336128059,-1125.6941504299698
-472.71047879967836,-1129.0063494799922
-472.5952627327111,-1128.8755156183495
-472.4679431553871,-1128.1545302648537
-472.3383421663593,-1128.0073266893528
-472.7400850275973,-1127.1643961909322
-472.6037800507766,-1127.0089660312815
-472.74754853423275,-1126.4310980753203
-472.63972355933265,-1126.3083919291707
-472.76900974916725,-1125.802331296274
-472.6466044260766,-1125.6632989121324
-467.2861720310612,-1125.1574437287982
-450.49133137772634,-1077.2015650665478
-437.0652901139313,-1073.3160311659642
-438.42760087588033,-1073.7832201998062
-434.8188187447904,-1071.5783292435974
-435.5693100542221,-1072.094768651762
-436.0425174293031,-1072.4400303554485
-435.9432895069987,-1072.3637265995524
-436.3539270498943,-1072.6422799017748
-436.23282133305804,-1072.5487436584815
-428.15192047520713,-1064.093889541934
-428.4201684613555,-1063.9126381337637
-430.41067987289125,-1067.1674154587981
-430.73473115033494,-1067.0807636248048
-431.7131751205593,-1068.7074531906458
-431.9652337879269,-1068.708936862837
-432.60526722884316,-1069.625228380474
-432.71976609525245,-1069.6568860565922
-433.21483396060574,-1070.2411497134783
-433.2521350189073,-1070.267291649998
-433.74484791131556,-1070.7239752642506
-433.7448826916568,-1070.7404988428684
-434.27360955381914,-1071.1664307320555
-434.2566864033567,-1071.1754367117703
-434.8553615278963,-1071.621798550665
-434.82407157575597,-1071.6269944097646
-434.79725851108446,-1071.6276551983883
-426.6900918834644,-1061.7475836843803
-434.81834212398775,-1071.6322113452588
-425.5572254096629,-1059.182078020173
-425.4968096617807,-1059.030528359315
-437.0431820840919,-1073.0885368384006
-426.83343641823956,-1062.0265582646039
-426.7515449748822,-1061.7542955723889
-424.0421126432636,-1053.5150924900436
-424.03416599102053,-1053.5492786700308
-425.3963293748137,-1058.7929794940655
-425.38959735300386,-1058.8309148716519
-426.2066793816367,-1060.7634392966086
-426.2006578362015,-1060.811924354646
-426.82802933925274,-1062.0536995899556
-426.8245701090901,-1062.1100258179995
-427.3577381392222,-1063.039897286263
-427.35762294987944,-1063.0826503609828
-427.8364797737436,-1063.8612057557586
-427.83981748379296,-1063.9145488889749
-428.29667035317567,-1064.5878571792064
-428.3015836213211,-1064.6277886529067
-428.7524421469584,-1065.2479941547738
-428.76065155796226,-1065.2931614645272
-424.3739158462897,-1055.1340782158902
-424.4061622820474,-1055.167110848769
-424.43404226801255,-1055.193905447444
-425.86183479540426,-1059.892106525717
-425.8921393778416,-1059.916026048536
-426.76940062933653,-1061.877195026534
-426.80578010782205,-1061.9018307128429
-427.4790866783269,-1063.192582930886
-427.5151541167355,-1063.212891819704
-428.0717911692142,-1064.183140948639
-428.11413420165616,-1064.2025035307618
-428.6020727017275,-1065.0001308302649
-428.65088893360274,-1065.0178336288818
-429.1070163680589,-1065.7083485941876
-429.14208659856894,-1065.7182572912836
-429.5753360128565,-1066.3426753872384
-424.43138542990994,-1055.5160468689903
-423.7606332345442,-1050.6292952915144
-423.6954195605172,-1050.4654695673012
-423.6211362588887,-1050.2797085481611
-423.812038624181,-1051.848816139808
-423.7427225815662,-1051.673677233963
-423.8977242610072,-1052.4827797039593
-423.8288970979014,-1052.3073623755004
-423.94657391986135,-1052.829387239482
-423.8781641606927,-1052.6537590113091
-423.97277810488606,-1053.016637432965
-423.90901061634173,-1052.8518606158786
-423.9967661191829,-1053.1402073139207
-423.9291792867005,-1052.9643716844487
-390.0129276249658,-1040.7446960701336
-389.92221243984517,-1040.5656203728217
-423.99543569475946,-1053.17395786112
-423.9285497146717,-1052.998084104235
-389.9238472456031,-1016.3152557970614
-389.98213244366343,-1040.383121864192
-389.9106194129513,-1040.1995364453653
-389.9857604763442,-1036.9404507077782
-389.9220431688029,-1036.7794214270884
-389.99823098140826,-1033.7137661617767
-389.925716911331,-1033.5301858540504
-390.0065980142056,-1030.5669577250812
-389.9424693474637,-1030.4035880170886
-390.01076298746216,-1027.409122633886
-389.95086337564015,-1027.255069990904
-390.0024845114065,-1024.1245423761852
-389.9350512080707,-1023.9460361919481
-390.02786110653324,-1020.7270084639699
-389.9537436493516,-1020.5241639591023
-390.01594984743787,-1016.8839084480472
-389.9441809174883,-1016.67913005778
-384.98582197093884,-1013.7317687711973
-384.9217045392982,-1013.5679504118223
-370.4995205116677,-1013.7536203937052
-370.4097699459634,-1013.5242587162503
-345.6226439201374,-816.3127662596053
-345.5414668521506,-816.1051856360738
-346.36717809323727,-826.0353354172478
-346.30309117917477,-825.8713949875603
-348.4824218542393,-827.2651786720343
-348.4268798620518,-827.1231498634405
-348.3585204870518,-826.9483451759405
-350.44312823748186,-828.3125849753033
-350.36619664607014,-828.11591260756
-352.42100254019323,-829.4715186031439
-352.3483149401412,-829.2857679834414
-354.43317352957706,-830.6418385321782
-354.3691171330927,-830.4778981024907
-356.5572103412201,-831.8597832755798
-356.49315394473575,-831.6959038810486
-358.9264879393951,-833.2615107475985
-358.8453111815826,-833.0539301811923
-361.64031812256366,-834.81157250501
-361.5634443432668,-834.6149172315725
-345.61422414191344,-815.3502244326321
-345.52877492316344,-815.1317185732571
-303.56935947737657,-844.7229702965739
-303.50100786833116,-844.5482862584659
-303.5778372851898,-840.1014805223024
-303.5737277556879,-828.8948606788616
-303.48826164103406,-828.676408500903
-345.6105323791903,-796.844958569192
-345.5421730041903,-796.6702149168483
-345.62286355191634,-802.0438719276121
-345.5545040897228,-801.8690671674985
-345.63147569016337,-805.8029713047443
-345.56738859425263,-805.6390306800834
-345.49902921925263,-805.4642870277396
-345.5760232278763,-808.5639796282793
-345.6316135324413,-811.0955930868411
-345.56749610080067,-810.9317136923098
-345.4948884951292,-810.745972174973
-345.58039021848225,-813.0322425608475
-345.50345988691464,-812.8355207921674
-299.34021888909115,-827.1941164928737
-299.28469924828573,-827.0521449612136
-345.58481200847257,-786.7408317148405
-345.5079382291757,-786.5441154062468
-345.5635792588934,-792.710526988481
-345.4994923448309,-792.5466475939497
-345.56794246657665,-797.0980150374047
-345.63580015497104,-800.6848037010548
-345.60625321702474,-772.2042540848065
-345.50798300630794,-771.9529684057907
-345.58496419168074,-777.0332611997993
-345.4994942162083,-776.8146649651715
-345.58081536911203,-781.0766927384478
-345.5166495454006,-780.912722598337
-294.00726355448955,-775.5996262301765
-293.95166085025903,-775.4576787691442
-299.9938869355076,-775.6215982378678
-287.8947355024588,-775.7172753812846
-281.01481708238674,-775.6420692957511
-281.0401158093326,-775.5415450145927
-293.15400514399363,-775.6384719299774
-293.1573326927919,-775.5554327914431
-298.77871793547104,-775.6414884710009
-298.7683749282542,-775.552459490047
-302.08936316470346,-775.6425438066259
-302.06897986878437,-775.517401841665
-304.3138747051181,-775.621066883411
-304.29852503979436,-775.510414764681
-305.941685751901,-775.6172047942711
-305.9304893824282,-775.4961475739008
-306.8513793986441,-775.2383056340777
-306.8378965955977,-775.0418309927959
-301.39490731959245,-765.8826406495314
-301.31977528694233,-765.7773943914556
-306.8912117660715,-775.2029136426407
-306.32128760502167,-774.3596259025677
-306.3264128040403,-774.2158491213105
-306.33093983368616,-774.0655189684735
-305.6570205679505,-773.100033708371
-305.65523547310994,-772.9615878685519
-304.84557720341684,-771.7588826011776
-304.831730740353,-771.6301357768692
-303.83104917759897,-770.060508997181
-303.77800990046904,-769.9324318456062
-304.0478081260461,-770.4292944681716
-304.03779524800916,-770.3884593449159
-303.67193825260006,-769.7873285981991
-303.65569239915357,-769.7482368480713
-303.27033373176647,-769.0960075799917
-303.24139522127615,-769.0502169502113
-302.8142128321661,-768.3163331244401
-302.78313794333724,-768.2783846545024
-302.3128443783535,-767.4545292829455
-302.27447371324666,-767.416797355309
-301.73538236619095,-766.4534647404547
-301.69537539230834,-766.4195049862421
-301.0314654146433,-765.2327089387601
-300.9843479591164,-765.1980200195211
-300.1271864067361,-763.6661565301577
-300.07211007071845,-763.6324469419236
-298.89177468223477,-761.5135731323754
-298.8230376482305,-761.478903335772
-298.7603273111824,-761.4438208794219
-296.9137875659213,-758.1702296249783
-302.9841646690797,-768.6009310202021
-302.9533934681379,-768.537027200118
-302.9241189128631,-768.4766968388346
-302.5486045605033,-767.8452091547271
-302.51549260046596,-767.7883502211558
-302.1404005352069,-767.146912758616
-302.112148884439,-767.1120112699799
-301.7311136685947,-766.442777016582
-301.69902702821526,-766.4247896668024
-301.30692068934655,-765.726478138002
-301.2782236844378,-765.740232260747
-300.9036599497246,-765.0252448311707
-300.8608009776364,-765.1108768427125
-300.5663194492223,-764.4592506919352
-300.5104748280036,-764.6949093799576
-300.43537874787336,-764.2709992418698
-300.37181918424784,-764.6945990164376
-300.5093707598026,-764.3885293929977
-300.46813785083634,-764.8133757111846
-300.5510135256659,-764.3989949336041
-303.42635679770206,-769.359716435682
-303.0390578610608,-768.6899757732103
-303.0467608502023,-768.7078366912806
-302.69754671064084,-768.1010762179385
-302.7063939045083,-768.1206870864502
-302.3789926515989,-767.550070569507
-302.3931006028507,-767.5793891833496
-302.076852580894,-767.0281232058135
-302.0926360444324,-767.0591654146139
-301.77426035324027,-766.5040637753316
-301.7870703014968,-766.5277885137104
-301.45778320463523,-765.9551708268178
-303.4128555712565,-769.3370796996526
-303.4199610502815,-769.338540331954
-303.0526316801826,-768.7145497693742
-303.05973486473493,-768.7139602519169
-302.71094455839705,-768.1220596919476
-302.7151798022082,-768.120055576653
-302.3728745710688,-767.5400106009665
-302.37649739006804,-767.5363383971305
-302.3798719119378,-767.531804173373
-302.0331856905398,-766.9447541306723
-302.0357127167789,-766.9384980089834
-301.6745737329142,-766.324962060564
-302.947935666343,-768.5363550951608
-300.48897062163115,-764.2861979215047
-299.9378929608538,-763.3632992277993
-280.6930690944043,-729.4441159392344
-296.72546866079875,-757.7807875211558
-294.41176261653817,-753.7507721259041
-291.69421430833614,-749.0445463163186
-289.306832652997,-744.9085528161056
-286.7485364684155,-740.4815348997196
-284.2073608613717,-736.0801125943564
-280.81090673125567,-730.2329690385436
-280.74188175546664,-730.172955872009
-280.32962501209636,-729.3865276347551
-280.2676080661451,-729.3247556755739
-204.11155845700472,-596.2512170008196
-197.13382103313486,-595.5960627102755
-219.8507465970068,-583.3919822126157
-199.32525845805196,-594.8839334215829
-218.46676523987745,-583.403003839663
-232.83241636362087,-583.5426531522646
-204.34016926805828,-595.6031006544467
-220.95845448360052,-582.9768196936202
-236.13391862932406,-583.4419625312659
-249.23110611060932,-588.1568397236994
-223.7826283841895,-583.4474406555024
-220.5097231018151,-583.4485921703961
-227.48520672711456,-583.1289022032121
-233.4493824439233,-583.4601745755915
-272.4324982697242,-580.2277021237376
-272.4641248926002,-588.2244825466448
-272.40374762733495,-566.6003780047249
-272.608684569799,-588.6312383066777
-272.64700511634305,-570.6167687952961
-247.72952136973595,-560.5711603603768
-278.92289801832186,-567.8745514529504
-274.6782548863292,-564.4965710889937
-274.5603237469026,-574.3091865678888
-272.5779704998384,-564.2583149337981
-272.5540555082775,-579.0121372431382
-248.77805503993417,-561.3965330766824
-247.97143714587128,-556.8579954612908
-248.52054310874945,-568.2394201834788
-248.54890369811108,-566.821654094144
-248.51173036657133,-566.6855635615017
-248.54298377616874,-565.2991563649844
-248.49880298940502,-565.1929739146783
-248.54444619613975,-563.7993650219623
-248.47958098967254,-563.6994198212639
-248.5373252653504,-562.2457822913622
-248.45995450651333,-562.1651071107441
-248.53817646267282,-560.6162848811459
-248.4567292902264,-560.549871283398
-248.54418266740524,-558.8383379560853
-248.43675119154543,-558.7601042754837
-248.5552809520599,-556.817991998943
-248.45038465598955,-556.7421843673449
-248.33407826509722,-556.6518317597114
-248.49860202564292,-554.3749988439378
-248.41343227022998,-556.8378197584741
-248.42251244945277,-559.9995545540756
-273.12325353989246,-564.671025105299
-279.28726887488483,-562.2980344949885
-248.2948409539227,-556.8005343137785
-248.32975894522346,-556.9508916379712
-248.2909153093204,-555.4523024734851
-256.5866802840115,-543.1270403033845
-253.9209361431135,-553.5134115790188
-255.9244593675083,-553.5277695047786
-272.5518221417737,-562.3779007242796
-256.63065240138604,-540.755480487256
-289.7987341198791,-562.0127877718551
-256.56279045590964,-536.3665886129121
-255.96925230891418,-540.4320380184253
-256.5724585652345,-536.2992721826604
-256.58010647155254,-530.8414419098149
-256.579326070833,-526.2351220615806
-248.84703700268417,-523.3494261772344
-242.3988517750312,-523.975901918514
-242.0667523004709,-523.7735687057838
-238.7067498622629,-523.4656602168191
-238.34982240982447,-523.1960581717454
-237.99584912616763,-522.9229202017385
-231.99196338246637,-523.7279764627152
-231.63831908737274,-523.3825532744402
-228.84341671239545,-523.4177756522179
-228.7365479061532,-523.3434312321742
-225.66589385407332,-459.3468909316009
-225.49644238748635,-459.23968164789943
-229.69195109924468,-459.3528243869872
-229.52569461359607,-459.24331314621395
-233.6371666621948,-459.3593002203895
-233.49378821894797,-459.2621226121088
-237.64547010365757,-459.37322050612147
-237.49392753914555,-459.26864603336924
-212.84205229660316,-459.33093795669885
-212.70367131848224,-459.2268282829928
-216.99023518213494,-459.33832834902654
-216.8608476219507,-459.2421846502457
-220.78890445927976,-459.3594709801421
-220.64100928111958,-459.25035701842023
-224.37554969380813,-459.3800268505794
-224.21919817931433,-459.2647425217532
-195.4030557424245,-459.19200466212124
-178.89227792831585,-459.2959724739104
-177.5943737677805,-459.351757569926
-186.50237028398547,-459.31105943724805
-186.35883874228375,-459.1978153907572
-186.92165817067058,-459.339840902372
-186.7531480006863,-459.2073501916175
-187.3030433342359,-459.3542390141523
-187.13081562089704,-459.2167606762283
-187.69980416223328,-459.3780620246716
-187.52627100043642,-459.2364122444824
-171.28462271093085,-459.3346419110155
-143.05869071844114,-472.9209193203428
-169.40589054491335,-459.08460520523107
-169.5661969167775,-459.25947098297854
-177.24046613880057,-459.79693502023866
-171.2584204877321,-459.2500231936798
-169.82851999019056,-459.2944804755326
-143.06110396639042,-481.39033866365736
-143.05419935512973,-480.1353303984095
-169.0492219526986,-438.2619770586308
-169.05476527853173,-442.4014420864389
-168.9193723906587,-442.20980988391324
-168.9863094004446,-445.3074145203265
-168.85551317160022,-445.1195376286468
-138.8264942232758,-466.84560310372854
-138.78548274108363,-466.78289657320147
-134.74771264352708,-466.85980325465994
-134.69292082004853,-466.79914490313155
-134.62808059900325,-466.72697398311976
-128.99926412444728,-466.81375496321056
-120.36745188168683,-466.86368580208017
-120.29062419593845,-466.81694647574267
-120.20996914515237,-466.7633448002903
-169.04860440390195,-427.3372861820019
-168.90235068943343,-427.1899814916992
-92.7681182158108,-403.55516115512035
-92.81415810789272,-414.48467085898756
-92.70552636495377,-414.37022829086396
-93.10191821703306,-411.5218450189345
-92.97797173433347,-411.39163018816356
-93.09648112774684,-408.48718040829283
-92.9648148393835,-408.34872910570544
-93.10554271808616,-405.2584053348008
-92.89199556234934,-415.1583122730428
-92.78417751945352,-415.0449380038078
-93.15033010855643,-412.52048459568607
-93.01950267703991,-412.3830153743043
-92.88805422516478,-410.04779813942145
-92.77243737416504,-409.92664596804394
-92.91112263569451,-407.60896005630445
-92.74913481627489,-407.43942957191
-93.15200905960161,-405.17074291514854
-92.99763085519368,-405.0092419172231
-93.04150725702985,-402.53474698638826
-93.11779193197793,-417.1983481804551
-92.98689755806784,-417.0608055596325
-93.14227084574478,-414.43427751482227
-93.01897154088208,-414.30461952151904
-93.14946170372265,-412.00578606052824
-92.99524763129997,-411.84312614487607
-93.13124368722487,-409.79242094488905
-93.00020113504763,-409.6542227370185
-93.14227917442088,-407.7624688442563
-93.02679277346012,-407.64102224882475
-93.16477214688796,-405.848034612723
-93.04926884013085,-405.7265895867868
-93.17821229185759,-403.96861624529333
-93.07036883561814,-403.85479958957745
-92.94712572844566,-403.7246523691827
-93.0950371581919,-401.97511470769643
-92.97952506364047,-401.8531170256979
-93.10204792573157,-400.0128325098499
-93.09464036671476,-411.9908316507497
-92.99456219701372,-411.88569454623035
-93.13527571882591,-409.58838598838173
-93.00441298711215,-409.4509414377242
-93.14289408035745,-407.55545299105216
-93.01186463006886,-407.4173842361336
-93.16594916737134,-405.8023101877153
-93.0426348499979,-405.6723573980346
-93.18134830105006,-404.2259818176924
-93.05805420525408,-404.0960834615611
-93.2044408248622,-402.7871818111039
